mul 0 0xa.02fb5a70b28b8d000000p-1 -0xd.4fc340d6216c72000000p-6 -0x8.54551f7365f612000000p-3 -0x8.54551f7365f611e00000p-3
div 0 0xa.02fb5a70b28b8d000000p-1 -0xd.4fc340d6216c72000000p-6 -0xc.089b176b954e91900000p+1 -0xc.089b176b954e91400000p+1
sqrt 0 0xa.02fb5a70b28b8d000000p-1 0x0.00000000000000000000p+0 0x8.f311162569ada4600000p-2 0x8.f311162569ada4600000p-2
add 0 -0xe.35cc7f1cc0e7a1800000p+0 -0xc.0da1ba706acd8de00000p-1 -0xa.1e4eae2a7b2734500000p+1 -0xa.1e4eae2a7b2734300000p+1
sub 0 -0xe.35cc7f1cc0e7a1800000p+0 -0xc.0da1ba706acd8de00000p-1 -0x8.2efba1e48b80daa00000p+0 -0x8.2efba1e48b80da800000p+0
mul 0 -0xe.35cc7f1cc0e7a1800000p+0 -0xc.0da1ba706acd8de00000p-1 0xa.b474b86bd7d3ec800000p+3 0xa.b474b86bd7d3eca00000p+3
div 0 -0xe.35cc7f1cc0e7a1800000p+0 -0xc.0da1ba706acd8de00000p-1 0x9.6e7c31529be80a500000p-2 0x9.6e7c31529be80a800000p-2
sqrt 0 0xe.35cc7f1cc0e7a1800000p+0 0x0.00000000000000000000p+0 0xf.141b52776e0d01100000p-2 0xf.141b52776e0d01100000p-2
add 0 0xb.a9053ff7000865000000p+2 0xe.adb4f659c309d5800000p-2 0xc.93e08f5c9c3902500000p+2 0xc.93e08f5c9c3902700000p+2
sub 0 0xb.a9053ff7000865000000p+2 0xe.adb4f659c309d5800000p-2 0xa.be29f09163d7c7900000p+2 0xa.be29f09163d7c7b00000p+2
mul 0 0xb.a9053ff7000865000000p+2 0xe.adb4f659c309d5800000p-2 0xa.b27c01bee95a37800000p+4 0xa.b27c01bee95a37a00000p+4
div 0 0xb.a9053ff7000865000000p+2 0xe.adb4f659c309d5800000p-2 0xc.b5c05b1b9cb441900000p+0 0xc.b5c05b1b9cb441e00000p+0
sqrt 0 0xb.a9053ff7000865000000p+2 0x0.00000000000000000000p+0 0xd.a8a96e1b7082a4800000p-1 0xd.a8a96e1b7082a4800000p-1
add 0 -0xf.e8afee0d5b1949a00000p+4 0xa.5c6d292d5f9066200000p+1 -0xe.9d2248e7af273cf00000p+4 -0xe.9d2248e7af273cd00000p+4
sub 0 -0xf.e8afee0d5b1949a00000p+4 0xa.5c6d292d5f9066200000p+1 -0x8.9a1ec9998385ab400000p+5 -0x8.9a1ec9998385ab200000p+5
mul 0 -0xf.e8afee0d5b1949a00000p+4 0xa.5c6d292d5f9066200000p+1 -0xa.4d5472810bbc94200000p+9 -0xa.4d5472810bbc94000000p+9
div 0 -0xf.e8afee0d5b1949a00000p+4 0xa.5c6d292d5f9066200000p+1 -0xc.489dc8baaae9b4e00000p+0 -0xc.489dc8baaae9b4a00000p+0
sqrt 0 0xf.e8afee0d5b1949a00000p+4 0x0.00000000000000000000p+0 0xf.f453b4f36d70b7e00000p+0 0xf.f453b4f36d70b7e00000p+0
add 0 0xa.9eec4af41997eb800000p-13 0xa.9eec4af41997eb800000p-13 0xa.9eec4af41997eb700000p-12 0xa.9eec4af41997eb900000p-12
sub 0 0xa.9eec4af41997eb800000p-13 0xa.9eec4af41997eb800000p-13 -0x0.00000000000000000000p+0 0x0.00000000000000000000p+0
mul 0 0xa.9eec4af41997eb800000p-13 0xa.9eec4af41997eb800000p-13 0xe.19a3cc3632eee4800000p-23 0xe.19a3cc3632eee4a00000p-23
div 0 0xa.9eec4af41997eb800000p-13 0xa.9eec4af41997eb800000p-13 0xf.ffffffffffffffe00000p-4 0x8.00000000000000200000p-3
sqrt 0 0xa.9eec4af41997eb800000p-13 0x0.00000000000000000000p+0 0x9.37bc6f646f99baf00000p-8 0x9.37bc6f646f99baf00000p-8
add 0 -0x9.98dfed37cc9c3ee00000p-11 0x9.98dfed37cc9c3ee00000p-11 -0x0.00000000000000000000p+0 0x0.00000000000000000000p+0
sub 0 -0x9.98dfed37cc9c3ee00000p-11 0x9.98dfed37cc9c3ee00000p-11 -0x9.98dfed37cc9c3ef00000p-10 -0x9.98dfed37cc9c3ed00000p-10
mul 0 -0x9.98dfed37cc9c3ee00000p-11 0x9.98dfed37cc9c3ee00000p-11 -0xb.83612b6fb91f99800000p-19 -0xb.83612b6fb91f99600000p-19
div 0 -0x9.98dfed37cc9c3ee00000p-11 0x9.98dfed37cc9c3ee00000p-11 -0x8.00000000000000200000p-3 -0xf.ffffffffffffffe00000p-4
sqrt 0 0x9.98dfed37cc9c3ee00000p-11 0x0.00000000000000000000p+0 0x8.c323f96b69b73c900000p-7 0x8.c323f96b69b73c900000p-7
add 0 0x9.9be4bdb46de5b4000000p-12 0x8.248b0e37c719ef000000p-12 0x8.e037e5f61a7fd1700000p-11 0x8.e037e5f61a7fd1900000p-11
sub 0 0x9.9be4bdb46de5b4000000p-12 0x8.248b0e37c719ef000000p-12 0xb.bacd7be5365e27f00000p-15 0xb.bacd7be5365e28100000p-15
mul 0 0x9.9be4bdb46de5b4000000p-12 0x8.248b0e37c719ef000000p-12 0x9.c7c948c44928c7300000p-21 0x9.c7c948c44928c7500000p-21
div 0 0x9.9be4bdb46de5b4000000p-12 0x8.248b0e37c719ef000000p-12 0x9.70c52e3b34e2b8000000p-3 0x9.70c52e3b34e2b8300000p-3
sqrt 0 0x9.9be4bdb46de5b4000000p-12 0x0.00000000000000000000p+0 0xc.663a62f665a4d8200000p-8 0xc.663a62f665a4d8200000p-8
add 0 -0xb.980493383ed408200000p-9 0xa.55b5f16fec6562a00000p-8 0x9.13674fa799f6bd100000p-9 0x9.13674fa799f6bd300000p-9
sub 0 -0xb.980493383ed408200000p-9 0xa.55b5f16fec6562a00000p-8 -0x8.10dc1d8605e7b3700000p-7 -0x8.10dc1d8605e7b3500000p-7
mul 0 -0xb.980493383ed408200000p-9 0xa.55b5f16fec6562a00000p-8 -0xe.fa3c95efc4a712c00000p-14 -0xe.fa3c95efc4a712a00000p-14
div 0 -0xb.980493383ed408200000p-9 0xa.55b5f16fec6562a00000p-8 -0x8.f97e1656ea1e4da00000p-4 -0x8.f97e1656ea1e4d700000p-4
sqrt 0 0xb.980493383ed408200000p-9 0x0.00000000000000000000p+0 0x9.a176276c9c37f9d00000p-6 0x9.a176276c9c37f9d00000p-6
add 0 0xd.33bff2776dffd8400000p-8 -0xb.0b7e4f6e57e360800000p-9 0xf.5c019580841c4ff00000p-9 0xf.5c019580841c50100000p-9
sub 0 0xd.33bff2776dffd8400000p-8 -0xb.0b7e4f6e57e360800000p-9 0x9.5cbf8d174cf8c4300000p-7 0x9.5cbf8d174cf8c4500000p-7
mul 0 0xd.33bff2776dffd8400000p-8 -0xb.0b7e4f6e57e360800000p-9 -0x9.1d0fc3baf331d9100000p-13 -0x9.1d0fc3baf331d8f00000p-13
div 0 0xd.33bff2776dffd8400000p-8 -0xb.0b7e4f6e57e360800000p-9 -0x9.900226224e6b69d00000p-2 -0x9.900226224e6b69900000p-2
sqrt 0 0xd.33bff2776dffd8400000p-8 0x0.00000000000000000000p+0 0xe.88adecc6a413fd100000p-6 0xe.88adecc6a413fd100000p-6
add 0 -0x8.1d4e8f635a65e5600000p-7 -0x9.e9dbe585e80c06e00000p-6 -0xd.f8832d37953ef9a00000p-6 -0xd.f8832d37953ef9800000p-6
sub 0 -0x8.1d4e8f635a65e5600000p-7 -0x9.e9dbe585e80c06e00000p-6 0xb.b6693ba875b228500000p-7 0xb.b6693ba875b228700000p-7
mul 0 -0x8.1d4e8f635a65e5600000p-7 -0x9.e9dbe585e80c06e00000p-6 0xa.0e2cfc7543fbe9500000p-10 0xa.0e2cfc7543fbe9700000p-10
div 0 -0x8.1d4e8f635a65e5600000p-7 -0x9.e9dbe585e80c06e00000p-6 0xd.18b017933fdb89700000p-5 0xd.18b017933fdb89b00000p-5
sqrt 0 0x8.1d4e8f635a65e5600000p-7 0x0.00000000000000000000p+0 0x8.0e99f47c710959500000p-5 0x8.0e99f47c710959500000p-5
add 0 0xe.b31b922cef0677800000p-6 0xa.d25ac0273d6396600000p-5 0x9.15f4449eda7369000000p-4 0x9.15f4449eda7369200000p-4
sub 0 0xe.b31b922cef0677800000p-6 0xa.d25ac0273d6396600000p-5 -0xd.e333dc4317816a900000p-7 -0xd.e333dc4317816a700000p-7
mul 0 0xe.b31b922cef0677800000p-6 0xa.d25ac0273d6396600000p-5 0x9.f133653f1135a7000000p-7 0x9.f133653f1135a7200000p-7
div 0 0xe.b31b922cef0677800000p-6 0xa.d25ac0273d6396600000p-5 0xa.dde5f992d69ee1500000p-4 0xa.dde5f992d69ee1900000p-4
sqrt 0 0xe.b31b922cef0677800000p-6 0x0.00000000000000000000p+0 0xf.5606f2e9ea93ef000000p-5 0xf.5606f2e9ea93ef000000p-5
add 0 -0xa.300dce65df2c5a800000p-7 0xe.3412aa62f0846f200000p-4 0xc.ee10f096349ee3c00000p-4 0xc.ee10f096349ee3e00000p-4
sub 0 -0xa.300dce65df2c5a800000p-7 0xe.3412aa62f0846f200000p-4 -0xf.7a14642fac69fa800000p-4 -0xf.7a14642fac69fa600000p-4
mul 0 -0xa.300dce65df2c5a800000p-7 0xe.3412aa62f0846f200000p-4 -0x9.0b34240508b967500000p-7 -0x9.0b34240508b967300000p-7
div 0 -0xa.300dce65df2c5a800000p-7 0xe.3412aa62f0846f200000p-4 -0xb.79f263b09dee1e200000p-7 -0xb.79f263b09dee1dd00000p-7
sqrt 0 0xa.300dce65df2c5a800000p-7 0x0.00000000000000000000p+0 0x9.071fc2cf7e1c4fb00000p-5 0x9.071fc2cf7e1c4fb00000p-5
add 0 0xf.5a56d482d5288ac00000p-4 -0xb.7f2af06f9a5b71400000p-4 0xf.6caf904ceb3465f00000p-6 0xf.6caf904ceb3466100000p-6
sub 0 0xf.5a56d482d5288ac00000p-4 -0xb.7f2af06f9a5b71400000p-4 0xd.6cc0e27937c1fdf00000p-3 0xd.6cc0e27937c1fe100000p-3
mul 0 0xf.5a56d482d5288ac00000p-4 -0xb.7f2af06f9a5b71400000p-4 -0xb.0821f72adc2a8fd00000p-4 -0xb.0821f72adc2a8fb00000p-4
div 0 0xf.5a56d482d5288ac00000p-4 -0xb.7f2af06f9a5b71400000p-4 -0xa.aeec1280bdc04a100000p-3 -0xa.aeec1280bdc049d00000p-3
sqrt 0 0xf.5a56d482d5288ac00000p-4 0x0.00000000000000000000p+0 0xf.ac50906cd132a4800000p-4 0xf.ac50906cd132a4800000p-4
add 0 -0x9.9335ef47a486df000000p-6 -0xd.66b72b2cca62db600000p-2 -0xd.ffea8a2144ab49600000p-2 -0xd.ffea8a2144ab49400000p-2
sub 0 -0x9.9335ef47a486df000000p-6 -0xd.66b72b2cca62db600000p-2 0xc.cd83cc38501a6d600000p-2 0xc.cd83cc38501a6d800000p-2
mul 0 -0x9.9335ef47a486df000000p-6 -0xd.66b72b2cca62db600000p-2 0x8.0513e7ceee0eef200000p-4 0x8.0513e7ceee0eef400000p-4
div 0 -0x9.9335ef47a486df000000p-6 -0xd.66b72b2cca62db600000p-2 0xb.6e8cb02a4b70a9700000p-8 0xb.6e8cb02a4b70a9c00000p-8
sqrt 0 0x9.9335ef47a486df000000p-6 0x0.00000000000000000000p+0 0xc.609ef8f5bd0cbfd00000p-5 0xc.609ef8f5bd0cbfd00000p-5
add 0 0xf.4ad578eb7a3552000000p-2 0x9.af7054aa3f0afdc00000p-2 0xc.7d22e6cadca027d00000p-1 0xc.7d22e6cadca027f00000p-1
sub 0 0xf.4ad578eb7a3552000000p-2 0x9.af7054aa3f0afdc00000p-2 0xb.36ca48827654a8700000p-3 0xb.36ca48827654a8900000p-3
mul 0 0xf.4ad578eb7a3552000000p-2 0x9.af7054aa3f0afdc00000p-2 0x9.41c5efa0eacf1f900000p+0 0x9.41c5efa0eacf1fb00000p+0
div 0 0xf.4ad578eb7a3552000000p-2 0x9.af7054aa3f0afdc00000p-2 0xc.a1a077592c28a0200000p-3 0xc.a1a077592c28a0600000p-3
sqrt 0 0xf.4ad578eb7a3552000000p-2 0x0.00000000000000000000p+0 0xf.a4647d09223de7a00000p-3 0xf.a4647d09223de7a00000p-3
add 0 -0xb.8c09b86d7261d4800000p-3 0xc.375de3d00aff8ba00000p+0 0xa.c5dcacc25cb351000000p+0 0xa.c5dcacc25cb351200000p+0
sub 0 -0xb.8c09b86d7261d4800000p-3 0xc.375de3d00aff8ba00000p+0 -0xd.a8df1addb94bc6400000p+0 -0xd.a8df1addb94bc6200000p+0
mul 0 -0xb.8c09b86d7261d4800000p-3 0xc.375de3d00aff8ba00000p+0 -0x8.d0fc6e1d7c5599a00000p+1 -0x8.d0fc6e1d7c5599800000p+1
div 0 -0xb.8c09b86d7261d4800000p-3 0xc.375de3d00aff8ba00000p+0 -0xf.1f9b1af2f11167d00000p-7 -0xf.1f9b1af2f11167800000p-7
sqrt 0 0xb.8c09b86d7261d4800000p-3 0x0.00000000000000000000p+0 0x9.9c7b15a877f3d7200000p-3 0x9.9c7b15a877f3d7200000p-3
add 0 0x8.13b8057126700d400000p+0 -0x8.13b8057126700d400000p+0 -0x0.00000000000000000000p+0 0x0.00000000000000000000p+0
sub 0 0x8.13b8057126700d400000p+0 -0x8.13b8057126700d400000p+0 0x8.13b8057126700d300000p+1 0x8.13b8057126700d500000p+1
mul 0 0x8.13b8057126700d400000p+0 -0x8.13b8057126700d400000p+0 -0x8.27a0a58520af4aa00000p+3 -0x8.27a0a58520af4a800000p+3
div 0 0x8.13b8057126700d400000p+0 -0x8.13b8057126700d400000p+0 -0x8.00000000000000100000p-3 -0xf.ffffffffffffffe00000p-4
sqrt 0 0x8.13b8057126700d400000p+0 0x0.00000000000000000000p+0 0xb.5e3823a98eaf5b200000p-2 0xb.5e3823a98eaf5b200000p-2
add 0 -0xc.be6a5cca9d5c89800000p-1 -0x9.6248774d396d7fc00000p+1 -0xc.91e30e7fe0c4a2300000p+1 -0xc.91e30e7fe0c4a2100000p+1
sub 0 -0xc.be6a5cca9d5c89800000p-1 -0x9.6248774d396d7fc00000p+1 0xc.655bc035242cbab00000p+0 0xc.655bc035242cbad00000p+0
mul 0 -0xc.be6a5cca9d5c89800000p-1 -0x9.6248774d396d7fc00000p+1 0xe.f2c7af1d588e77300000p+3 0xe.f2c7af1d588e77500000p+3
div 0 -0xc.be6a5cca9d5c89800000p-1 -0x9.6248774d396d7fc00000p+1 0xa.dd48379efbb406a00000p-5 0xa.dd48379efbb406e00000p-5
sqrt 0 0xc.be6a5cca9d5c89800000p-1 0x0.00000000000000000000p+0 0xa.18d87acfec3d90300000p-2 0xa.18d87acfec3d90300000p-2
add 0 0xb.778f4ad70fcffc800000p+2 0xe.ab3fe61962caf7600000p-10 0xb.7879fed5716629200000p+2 0xb.7879fed5716629400000p+2
sub 0 0xb.778f4ad70fcffc800000p+2 0xe.ab3fe61962caf7600000p-10 0xb.76a496d8ae39cfc00000p+2 0xb.76a496d8ae39cfe00000p+2
mul 0 0xb.778f4ad70fcffc800000p+2 0xe.ab3fe61962caf7600000p-10 0xa.8358f8991c6f46d00000p-4 0xa.8358f8991c6f46f00000p-4
div 0 0xb.778f4ad70fcffc800000p+2 0xe.ab3fe61962caf7600000p-10 0xc.81ee829bebc652b00000p+8 0xc.81ee829bebc653000000p+8
sqrt 0 0xb.778f4ad70fcffc800000p+2 0x0.00000000000000000000p+0 0xd.8b9253359b2a6ba00000p-1 0xd.8b9253359b2a6ba00000p-1
add 0 -0x8.fe46157e48b11d000000p+0 0xd.a7b2852e0728b8200000p-9 -0x8.f7723c3bb1ad88b00000p+0 -0x8.f7723c3bb1ad88900000p+0
sub 0 -0x8.fe46157e48b11d000000p+0 0xd.a7b2852e0728b8200000p-9 -0x9.0519eec0dfb4b1700000p+0 -0x9.0519eec0dfb4b1500000p+0
mul 0 -0x8.fe46157e48b11d000000p+0 0xd.a7b2852e0728b8200000p-9 -0xf.59b6893c4bcba4900000p-6 -0xf.59b6893c4bcba4700000p-6
div 0 -0x8.fe46157e48b11d000000p+0 0xd.a7b2852e0728b8200000p-9 -0xa.89a266cee63ad6000000p+5 -0xa.89a266cee63ad5c00000p+5
sqrt 0 0x8.fe46157e48b11d000000p+0 0x0.00000000000000000000p+0 0xb.fed95587b08cf8d00000p-2 0xb.fed95587b08cf8d00000p-2
add 0 0xc.475cd2bbcd405fc00000p+4 -0xf.ef1555a8d424a6800000p-10 0xc.471d1666769d0f200000p+4 0xc.471d1666769d0f400000p+4
sub 0 0xc.475cd2bbcd405fc00000p+4 -0xf.ef1555a8d424a6800000p-10 0xc.479c8f1123e3b0400000p+4 0xc.479c8f1123e3b0600000p+4
mul 0 0xc.475cd2bbcd405fc00000p+4 -0xf.ef1555a8d424a6800000p-10 -0xc.3a615f826788a1700000p-2 -0xc.3a615f826788a1500000p-2
div 0 0xc.475cd2bbcd405fc00000p+4 -0xf.ef1555a8d424a6800000p-10 -0xc.54660e62ab5e69a00000p+10 -0xc.54660e62ab5e69500000p+10
sqrt 0 0xc.475cd2bbcd405fc00000p+4 0x0.00000000000000000000p+0 0xe.0434690fc47106900000p+0 0xe.0434690fc47106900000p+0
add 0 -0x8.c9fe2d1fb06571c00000p-13 -0x8.c9fe2d1fb06571c00000p-13 -0x8.c9fe2d1fb06571d00000p-12 -0x8.c9fe2d1fb06571b00000p-12
sub 0 -0x8.c9fe2d1fb06571c00000p-13 -0x8.c9fe2d1fb06571c00000p-13 -0x0.00000000000000000000p+0 0x0.00000000000000000000p+0
mul 0 -0x8.c9fe2d1fb06571c00000p-13 -0x8.c9fe2d1fb06571c00000p-13 0x9.a7e87e268b8593300000p-23 0x9.a7e87e268b8593500000p-23
div 0 -0x8.c9fe2d1fb06571c00000p-13 -0x8.c9fe2d1fb06571c00000p-13 0xf.ffffffffffffffe00000p-4 0x8.00000000000000200000p-3
sqrt 0 0x8.c9fe2d1fb06571c00000p-13 0x0.00000000000000000000p+0 0x8.629f3238ab3d1df00000p-8 0x8.629f3238ab3d1df00000p-8
add 0 0x8.a22993ec7de077000000p-11 0xf.68eddced34f5ffe00000p-6 0xf.adff298c98e503900000p-6 0xf.adff298c98e503b00000p-6
sub 0 0x8.a22993ec7de077000000p-11 0xf.68eddced34f5ffe00000p-6 -0xf.23dc904dd106fc300000p-6 -0xf.23dc904dd106fc100000p-6
mul 0 0x8.a22993ec7de077000000p-11 0xf.68eddced34f5ffe00000p-6 0x8.50a5622cd0a142400000p-13 0x8.50a5622cd0a142600000p-13
div 0 0x8.a22993ec7de077000000p-11 0xf.68eddced34f5ffe00000p-6 0x8.f6cceb24976854a00000p-9 0x8.f6cceb24976854e00000p-9
sqrt 0 0x8.a22993ec7de077000000p-11 0x0.00000000000000000000p+0 0x8.4f896872c259ec400000p-7 0x8.4f896872c259ec400000p-7
add 0 -0x9.f6a8d341065e22200000p-10 0xd.42c14311a491f4a00000p-5 0xc.f30bfc779c5f03800000p-5 0xc.f30bfc779c5f03a00000p-5
sub 0 -0x9.f6a8d341065e22200000p-10 0xd.42c14311a491f4a00000p-5 -0xd.927689abacc4e5c00000p-5 -0xd.927689abacc4e5a00000p-5
mul 0 -0x9.f6a8d341065e22200000p-10 0xd.42c14311a491f4a00000p-5 -0x8.41fafd24952a43d00000p-11 -0x8.41fafd24952a43b00000p-11
div 0 -0x9.f6a8d341065e22200000p-10 0xd.42c14311a491f4a00000p-5 -0xc.058ac6d6989f50d00000p-9 -0xc.058ac6d6989f50900000p-9
sqrt 0 0x9.f6a8d341065e22200000p-10 0x0.00000000000000000000p+0 0xc.a0426bd5ba3a5dd00000p-7 0xc.a0426bd5ba3a5dd00000p-7
add 0 0xe.0f079d8be44382400000p-9 -0xc.94499af9e333ba200000p-4 -0xc.23d15e0d84119e200000p-4 -0xc.23d15e0d84119e000000p-4
sub 0 0xe.0f079d8be44382400000p-9 -0xc.94499af9e333ba200000p-4 0xd.04c1d7e64255d6200000p-4 0xd.04c1d7e64255d6400000p-4
mul 0 0xe.0f079d8be44382400000p-9 -0xc.94499af9e333ba200000p-4 -0xb.0d91695932d5e9700000p-9 -0xb.0d91695932d5e9500000p-9
div 0 0xe.0f079d8be44382400000p-9 -0xc.94499af9e333ba200000p-4 -0x8.f0de3283e227a4000000p-8 -0x8.f0de3283e227a3c00000p-8
sqrt 0 0xe.0f079d8be44382400000p-9 0x0.00000000000000000000p+0 0xa.9aec9279e75bfa800000p-6 0xa.9aec9279e75bfa800000p-6
add 0 -0x9.decc0064addd9f600000p-8 -0xf.5d93d113b5db8e000000p-7 -0xa.267ce8a306652ef00000p-6 -0xa.267ce8a306652ed00000p-6
sub 0 -0x9.decc0064addd9f600000p-8 -0xf.5d93d113b5db8e000000p-7 0xa.6e2dd0e15eecbe400000p-7 0xa.6e2dd0e15eecbe600000p-7
mul 0 -0x9.decc0064addd9f600000p-8 -0xf.5d93d113b5db8e000000p-7 0x9.7a99720d615693700000p-11 0x9.7a99720d615693900000p-11
div 0 -0x9.decc0064addd9f600000p-8 -0xf.5d93d113b5db8e000000p-7 0xa.4721b3ea1835a5c00000p-5 0xa.4721b3ea1835a6100000p-5
sqrt 0 0x9.decc0064addd9f600000p-8 0x0.00000000000000000000p+0 0xc.911ab2debd0f8f500000p-6 0xc.911ab2debd0f8f500000p-6
add 0 0xa.2ea1d64b5b0c18000000p-11 0xe.aba21598b60898600000p-2 0xe.b0b96683dbb61e600000p-2 0xe.b0b96683dbb61e800000p-2
sub 0 0xa.2ea1d64b5b0c18000000p-11 0xe.aba21598b60898600000p-2 -0xe.a68ac4ad905b12600000p-2 -0xe.a68ac4ad905b12400000p-2
mul 0 0xa.2ea1d64b5b0c18000000p-11 0xe.aba21598b60898600000p-2 0x9.5607230932053ff00000p-9 0x9.56072309320540100000p-9
div 0 0xa.2ea1d64b5b0c18000000p-11 0xe.aba21598b60898600000p-2 0xb.1addf1709db856600000p-13 0xb.1addf1709db856a00000p-13
sqrt 0 0xa.2ea1d64b5b0c18000000p-11 0x0.00000000000000000000p+0 0x9.067e793b952f3d400000p-7 0x9.067e793b952f3d400000p-7
add 0 -0xd.45b2903d965385000000p-9 0xd.45b2903d965385000000p-9 -0x0.00000000000000000000p+0 0x0.00000000000000000000p+0
sub 0 -0xd.45b2903d965385000000p-9 0xd.45b2903d965385000000p-9 -0xd.45b2903d965385100000p-8 -0xd.45b2903d965384f00000p-8
mul 0 -0xd.45b2903d965385000000p-9 0xd.45b2903d965385000000p-9 -0xb.0271c648f5e6eed00000p-14 -0xb.0271c648f5e6eeb00000p-14
div 0 -0xd.45b2903d965385000000p-9 0xd.45b2903d965385000000p-9 -0x8.00000000000000200000p-3 -0xf.ffffffffffffffd00000p-4
sqrt 0 0xd.45b2903d965385000000p-9 0x0.00000000000000000000p+0 0xa.4de4da1b59cd67000000p-6 0xa.4de4da1b59cd67000000p-6
add 0 0x9.6048acb25d6374c00000p-5 -0xf.635bdba8ae7b6a800000p-2 -0xe.3752c61262cefbf00000p-2 -0xe.3752c61262cefbd00000p-2
sub 0 0x9.6048acb25d6374c00000p-5 -0xf.635bdba8ae7b6a800000p-2 0x8.47b2789f7d13ec800000p-1 0x8.47b2789f7d13eca00000p-1
mul 0 0x9.6048acb25d6374c00000p-5 -0xf.635bdba8ae7b6a800000p-2 -0x9.047db7e9d95bcfb00000p-3 -0x9.047db7e9d95bcf900000p-3
div 0 0x9.6048acb25d6374c00000p-5 -0xf.635bdba8ae7b6a800000p-2 -0x9.bfba05c1d0d612a00000p-7 -0x9.bfba05c1d0d612600000p-7
sqrt 0 0x9.6048acb25d6374c00000p-5 0x0.00000000000000000000p+0 0x8.a927f97eba1a0ca00000p-4 0x8.a927f97eba1a0ca00000p-4
add 0 -0x9.02ea080e7851d5e00000p-4 -0xd.5775775662a99ac00000p+0 -0xd.e7a417d74a2eb8300000p+0 -0xd.e7a417d74a2eb8100000p+0
sub 0 -0x9.02ea080e7851d5e00000p-4 -0xd.5775775662a99ac00000p+0 0xc.c746d6d57b247d500000p+0 0xc.c746d6d57b247d700000p+0
mul 0 -0x9.02ea080e7851d5e00000p-4 -0xd.5775775662a99ac00000p+0 0xf.07404f3a7e6381c00000p-1 0xf.07404f3a7e6381e00000p-1
div 0 -0x9.02ea080e7851d5e00000p-4 -0xd.5775775662a99ac00000p+0 0xa.ce9301e0a5d0a6100000p-8 0xa.ce9301e0a5d0a6500000p-8
sqrt 0 0x9.02ea080e7851d5e00000p-4 0x0.00000000000000000000p+0 0xc.01f132781ade14700000p-4 0xc.01f132781ade14700000p-4
add 0 0xa.1675dcdf73cadc000000p-3 0xb.e069b00a8044c0e00000p+2 0xc.311d5ef17be317b00000p+2 0xc.311d5ef17be317d00000p+2
sub 0 0xa.1675dcdf73cadc000000p-3 0xb.e069b00a8044c0e00000p+2 -0xb.8fb6012384a66a100000p+2 -0xb.8fb6012384a669f00000p+2
mul 0 0xa.1675dcdf73cadc000000p-3 0xb.e069b00a8044c0e00000p+2 0xe.f9dc38a201a286400000p+2 0xe.f9dc38a201a286600000p+2
div 0 0xa.1675dcdf73cadc000000p-3 0xb.e069b00a8044c0e00000p+2 0xd.970d99aebfb790000000p-9 0xd.970d99aebfb790500000p-9
sqrt 0 0xa.1675dcdf73cadc000000p-3 0x0.00000000000000000000p+0 0x8.fbc19aec53c046100000p-3 0x8.fbc19aec53c046100000p-3
add 0 -0xa.ab935cb53ea1e4000000p-7 0x9.886b6cbc6d593b400000p-11 -0xa.130ca5e977cc50600000p-7 -0xa.130ca5e977cc50400000p-7
sub 0 -0xa.ab935cb53ea1e4000000p-7 0x9.886b6cbc6d593b400000p-11 -0xb.441a1381057777c00000p-7 -0xb.441a1381057777a00000p-7
mul 0 -0xa.ab935cb53ea1e4000000p-7 0x9.886b6cbc6d593b400000p-11 -0xc.b6f9d94e7eda53700000p-15 -0xc.b6f9d94e7eda53500000p-15
div 0 -0xa.ab935cb53ea1e4000000p-7 0x9.886b6cbc6d593b400000p-11 -0x8.f4568dd472dacda00000p+1 -0x8.f4568dd472dacd700000p+1
sqrt 0 0xa.ab935cb53ea1e4000000p-7 0x0.00000000000000000000p+0 0x9.3d3863384f2024e00000p-5 0x9.3d3863384f2024e00000p-5
add 0 0x8.fd67872d29ca37400000p-1 -0xd.cdbff3f448ac8b200000p-9 0x8.ef99c73935818aa00000p-1 0x8.ef99c73935818ac00000p-1
sub 0 0x8.fd67872d29ca37400000p-1 -0xd.cdbff3f448ac8b200000p-9 0x9.0b3547211e12e3c00000p-1 0x9.0b3547211e12e3e00000p-1
mul 0 0x8.fd67872d29ca37400000p-1 -0xd.cdbff3f448ac8b200000p-9 -0xf.82fd6cbcafb7dc600000p-7 -0xf.82fd6cbcafb7dc400000p-7
div 0 0x8.fd67872d29ca37400000p-1 -0xd.cdbff3f448ac8b200000p-9 -0xa.6b93e8a0133644300000p+4 -0xa.6b93e8a0133643f00000p+4
sqrt 0 0x8.fd67872d29ca37400000p-1 0x0.00000000000000000000p+0 0x8.7b0213a81779fc300000p-2 0x8.7b0213a81779fc300000p-2
add 0 -0xb.ed0b871d18c95c600000p+0 -0x9.6c81d8d7fa90f1e00000p-8 -0xb.f67808f5f0c3ed600000p+0 -0xb.f67808f5f0c3ed400000p+0
sub 0 -0xb.ed0b871d18c95c600000p+0 -0x9.6c81d8d7fa90f1e00000p-8 -0xb.e39f054440cecb800000p+0 -0xb.e39f054440cecb600000p+0
mul 0 -0xb.ed0b871d18c95c600000p+0 -0x9.6c81d8d7fa90f1e00000p-8 0xe.0c6ea53cd6c3f2500000p-5 0xe.0c6ea53cd6c3f2700000p-5
div 0 -0xb.ed0b871d18c95c600000p+0 -0x9.6c81d8d7fa90f1e00000p-8 0xa.1fc230e6124888d00000p+5 0xa.1fc230e6124889100000p+5
